RequestFileName,GenerateTime,ResponseTime,Qos
6-9922-330-111,6120,6131,11.0
12-18485-616-28,6121,6132,11.0
12-18485-616-27,6122,6132,10.0
12-18485-616-26,6128,6132,4.0
12-18485-616-25,6129,6132,3.0
12-17946-598-34,6130,6141,11.0
14-20586-686-34,6133,6144,11.0
12-17946-598-31,6134,6141,7.0
6-9922-330-110,6135,6136,1.0
12-17946-598-32,6139,6141,2.0
4-5880-196-3,6142,6153,11.0
4-5880-196-1,6143,6153,10.0
4-5880-196-2,6143,6153,10.0
4-5880-196-4,6148,6153,5.0
12-17946-598-33,6149,6150,1.0
0-1074-35-123,6150,6161,11.0
0-1074-35-121,6150,6161,11.0
0-1074-35-120,6156,6161,5.0
0-1074-35-122,6157,6161,4.0
6-9921-330-109,6159,6160,1.0
15-23413-780-65,6160,6171,11.0
6-9921-330-107,6160,6161,1.0
6-9921-330-108,6163,6164,1.0
15-23413-780-66,6165,6171,6.0
11-16789-559-98,6165,6176,11.0
11-16789-559-96,6172,6176,4.0
10-15676-522-80,6172,6183,11.0
4-6652-221-110,6173,6174,1.0
10-15676-522-81,6177,6183,6.0
11-16789-559-97,6178,6179,1.0
4-6652-221-111,6181,6182,1.0
12-17947-598-35,6184,6185,1.0
11-16789-559-95,6188,6189,1.0
16-24843-828-19,6188,6189,1.0
3-5556-185-32,6190,6191,1.0
3-5556-185-33,6191,6192,1.0
6-10125-337-76,6193,6194,1.0
6-10125-337-77,6194,6195,1.0
3-5556-185-34,6195,6196,1.0
15-22475-749-26,6201,6212,11.0
15-22475-749-25,6203,6212,9.0
3-5296-176-84,6204,6215,11.0
6-10125-337-75,6205,6206,1.0
14-20916-697-31,6208,6219,11.0
5-8626-287-84,6210,6221,11.0
14-20916-697-30,6212,6219,7.0
5-8626-287-83,6218,6221,3.0
5-8626-287-82,6218,6221,3.0
15-23246-774-134,6218,6229,11.0
18-26670-889-3,6221,6232,11.0
18-26670-889-2,6224,6232,8.0
3-5556-185-31,6227,6228,1.0
7-11534-384-70,6228,6239,11.0
18-26670-889-1,6228,6232,4.0
18-26726-890-130,6232,6233,1.0
6-9717-323-135,6233,6234,1.0
18-26726-890-132,6234,6235,1.0
18-26726-890-131,6235,6236,1.0
6-9717-323-136,6238,6239,1.0
16-24292-809-113,6241,6242,1.0
16-24292-809-110,6242,6243,1.0
16-24292-809-112,6248,6249,1.0
6-9717-323-137,6249,6250,1.0
16-24292-809-111,6249,6250,1.0
18-26670-889-4,6251,6252,1.0
14-21611-720-59,6253,6254,1.0
14-21611-720-58,6253,6254,1.0
4-7091-236-55,6257,6258,1.0
15-23205-773-79,6259,6260,1.0
14-20915-697-28,6264,6265,1.0
10-15833-527-116,6266,6267,1.0
14-21611-720-56,6267,6268,1.0
10-15833-527-117,6267,6268,1.0
14-21611-720-57,6268,6269,1.0
10-15833-527-115,6272,6273,1.0
14-20915-697-27,6273,6274,1.0
13-19390-646-53,6274,6275,1.0
13-19390-646-52,6275,6276,1.0
13-19390-646-54,6276,6277,1.0
15-23507-783-88,6281,6292,11.0
15-23507-783-87,6283,6292,9.0
15-23507-783-86,6284,6292,8.0
15-23507-783-89,6286,6292,6.0
18-27253-908-69,6289,6290,1.0
14-20915-697-29,6291,6292,1.0
12-18484-616-24,6292,6293,1.0
14-20587-686-38,6297,6298,1.0
14-20587-686-37,6299,6300,1.0
14-20587-686-35,6299,6300,1.0
17-26468-882-43,6300,6301,1.0
2-3296-109-134,6303,6314,11.0
14-20587-686-36,6303,6304,1.0
3-5754-191-123,6304,6315,11.0
2-3296-109-133,6308,6314,6.0
17-26468-882-44,6311,6312,1.0
3-5754-191-124,6311,6315,4.0
18-27876-929-33,6315,6316,1.0
18-27876-929-34,6319,6320,1.0
3-5754-191-121,6319,6320,1.0
17-26468-882-42,6321,6322,1.0
17-26468-882-41,6322,6323,1.0
2-3296-109-132,6323,6324,1.0
2-3296-109-130,6324,6325,1.0
3-5754-191-122,6326,6327,1.0
10-15675-522-78,6330,6331,1.0
2-3296-109-131,6332,6333,1.0
15-22065-735-75,6335,6336,1.0
10-15675-522-77,6336,6337,1.0
4-5881-196-5,6339,6340,1.0
10-14705-490-27,6340,6341,1.0
10-15675-522-79,6343,6344,1.0
15-22704-756-124,6344,6355,11.0
10-14705-490-26,6345,6346,1.0
10-14705-490-28,6348,6349,1.0
15-22704-756-123,6350,6355,5.0
15-22704-756-122,6351,6355,4.0
15-22704-756-121,6351,6355,4.0
10-14705-490-25,6354,6355,1.0
16-24844-828-21,6358,6359,1.0
16-24844-828-22,6362,6363,1.0
15-23247-774-136,6365,6366,1.0
0-1073-35-119,6366,6367,1.0
16-24844-828-20,6367,6368,1.0
16-24844-828-23,6367,6368,1.0
15-23247-774-138,6370,6371,1.0
7-10902-363-62,6371,6382,11.0
15-23247-774-135,6371,6372,1.0
15-22704-756-120,6376,6377,1.0
7-10902-363-64,6378,6382,4.0
15-23247-774-137,6380,6381,1.0
7-10902-363-63,6384,6385,1.0
12-18421-614-9,6385,6396,11.0
3-5755-191-125,6386,6387,1.0
7-11533-384-66,6389,6390,1.0
12-18421-614-6,6391,6396,5.0
7-11533-384-67,6391,6392,1.0
7-11533-384-69,6391,6392,1.0
7-11533-384-68,6392,6393,1.0
12-18421-614-5,6394,6396,2.0
12-18421-614-8,6401,6402,1.0
12-18421-614-7,6402,6403,1.0
1-1655-55-25,6405,6416,11.0
14-21360-712-1,6406,6417,11.0
14-21360-712-3,6406,6417,11.0
14-21360-712-4,6410,6417,7.0
14-21360-712-2,6412,6417,5.0
15-22474-749-23,6417,6418,1.0
1-1654-55-24,6417,6418,1.0
1-1654-55-22,6418,6419,1.0
1-1654-55-23,6420,6421,1.0
15-22474-749-22,6421,6422,1.0
3-5297-176-85,6422,6423,1.0
14-21361-712-5,6424,6425,1.0
16-24534-817-124,6425,6426,1.0
3-5297-176-86,6430,6431,1.0
3-5297-176-87,6430,6431,1.0
15-22474-749-24,6432,6433,1.0
15-23508-783-90,6432,6433,1.0
3-5297-176-88,6437,6438,1.0
14-20617-687-36,6443,6454,11.0
14-20617-687-37,6443,6454,11.0
14-20617-687-38,6443,6454,11.0
7-10761-358-109,6445,6446,1.0
14-20617-687-39,6447,6454,7.0
5-8627-287-86,6450,6451,1.0
0-966-32-30,6451,6452,1.0
0-966-32-31,6453,6454,1.0
5-8627-287-85,6456,6457,1.0
0-966-32-32,6457,6458,1.0
18-26671-889-5,6464,6465,1.0
2-4052-135-11,6465,6466,1.0
2-4052-135-10,6466,6467,1.0
14-20617-687-35,6467,6468,1.0
15-23412-780-63,6467,6468,1.0
1-1586-52-131,6473,6474,1.0
1-1586-52-133,6475,6476,1.0
15-23412-780-64,6475,6476,1.0
1-1586-52-132,6476,6477,1.0
15-23412-780-62,6476,6477,1.0
18-26724-890-121,6480,6481,1.0
1-1586-52-130,6480,6481,1.0
18-26724-890-120,6482,6483,1.0
7-10902-363-60,6488,6489,1.0
7-10902-363-61,6488,6489,1.0
11-16788-559-94,6494,6495,1.0
1-1654-55-21,6494,6495,1.0
18-26724-890-123,6495,6496,1.0
18-26724-890-122,6499,6500,1.0
18-26724-890-124,6499,6500,1.0
2-3622-120-111,6500,6511,11.0
8-12735-424-76,6501,6512,11.0
2-3622-120-110,6502,6511,9.0
6-9108-303-92,6503,6514,11.0
7-10520-350-104,6508,6519,11.0
6-9108-303-90,6511,6514,3.0
8-12735-424-77,6511,6512,1.0
6-9108-303-91,6514,6515,1.0
8-12735-424-79,6518,6519,1.0
8-12735-424-78,6519,6520,1.0
10-15834-527-123,6521,6522,1.0
16-24130-804-53,6524,6535,11.0
16-24130-804-54,6524,6535,11.0
10-15834-527-121,6525,6526,1.0
10-15834-527-122,6526,6527,1.0
10-15834-527-124,6530,6531,1.0
8-12654-421-123,6531,6542,11.0
8-12654-421-124,6533,6542,9.0
6-9938-331-44,6535,6546,11.0
7-11623-387-69,6538,6549,11.0
14-20907-696-139,6541,6552,11.0
7-11623-387-67,6543,6549,6.0
7-11623-387-68,6544,6549,5.0
19-28167-938-138,6545,6556,11.0
19-28167-938-139,6549,6556,7.0
14-20907-696-137,6557,6558,1.0
14-20907-696-138,6557,6558,1.0
19-28167-938-137,6557,6558,1.0
14-20907-696-136,6558,6559,1.0
7-11623-387-66,6559,6560,1.0
16-23983-799-66,6564,6575,11.0
5-8304-276-123,6566,6577,11.0
16-23983-799-67,6567,6575,8.0
5-8304-276-124,6568,6577,9.0
19-28167-938-136,6569,6570,1.0
5-7840-261-54,6573,6584,11.0
12-18635-621-26,6574,6585,11.0
16-23821-794-7,6577,6588,11.0
16-23983-799-69,6578,6579,1.0
16-23983-799-68,6578,6579,1.0
16-23821-794-6,6581,6588,7.0
5-7840-261-53,6583,6584,1.0
5-7840-261-51,6583,6584,1.0
16-23821-794-8,6585,6588,3.0
5-7840-261-52,6586,6587,1.0
17-26145-871-79,6590,6601,11.0
18-27676-922-83,6594,6605,11.0
5-7840-261-50,6596,6597,1.0
18-27676-922-84,6596,6605,9.0
17-26145-871-78,6597,6601,4.0
17-26145-871-77,6600,6601,1.0
18-27676-922-82,6603,6605,2.0
16-23821-794-5,6605,6606,1.0
17-26145-871-76,6607,6608,1.0
12-18635-621-25,6609,6610,1.0
8-12974-432-74,6613,6624,11.0
8-12975-432-75,6614,6624,10.0
8-12974-432-71,6615,6624,9.0
8-12974-432-73,6617,6624,7.0
8-12974-432-72,6617,6624,7.0
10-14840-494-101,6622,6633,11.0
4-6643-221-69,6626,6627,1.0
12-18542-618-14,6627,6638,11.0
10-14840-494-102,6628,6633,5.0
10-14840-494-100,6629,6633,4.0
15-22763-758-116,6630,6641,11.0
15-22763-758-117,6632,6641,9.0
18-26766-892-33,6632,6643,11.0
10-14840-494-103,6636,6637,1.0
15-22763-758-115,6637,6641,4.0
18-26766-892-34,6640,6643,3.0
18-26766-892-32,6640,6643,3.0
3-5283-176-17,6640,6651,11.0
1-2554-85-20,6641,6652,11.0
18-26766-892-31,6642,6643,1.0
0-1231-41-7,6651,6662,11.0
3-5283-176-16,6652,6653,1.0
0-1231-41-8,6656,6662,6.0
0-1231-41-9,6658,6662,4.0
3-5283-176-15,6659,6660,1.0
0-1416-47-33,6661,6662,1.0
0-1416-47-31,6661,6662,1.0
0-1231-41-5,6662,6663,1.0
0-1231-41-6,6667,6668,1.0
0-1416-47-32,6668,6669,1.0
1-2554-85-24,6670,6671,1.0
1-2554-85-23,6674,6675,1.0
1-2554-85-22,6675,6676,1.0
15-22322-744-10,6675,6686,11.0
1-2554-85-21,6677,6678,1.0
10-16156-538-83,6680,6691,11.0
10-16156-538-81,6680,6691,11.0
17-25647-854-139,6685,6686,1.0
10-16156-538-84,6687,6691,4.0
17-25647-854-138,6689,6690,1.0
12-18542-618-13,6690,6691,1.0
12-18542-618-12,6691,6692,1.0
10-16156-538-80,6693,6694,1.0
10-16156-538-82,6694,6695,1.0
5-8171-272-57,6695,6706,11.0
5-8171-272-56,6702,6706,4.0
5-8171-272-55,6703,6706,3.0
2-3385-112-128,6703,6714,11.0
2-3385-112-127,6704,6714,10.0
5-8171-272-58,6709,6710,1.0
2-3385-112-129,6710,6714,4.0
2-3385-112-126,6711,6714,3.0
10-14839-494-99,6715,6716,1.0
2-3601-120-5,6715,6726,11.0
0-1416-47-30,6718,6719,1.0
19-28168-938-140,6720,6721,1.0
2-3600-120-3,6721,6726,5.0
2-3651-121-107,6721,6732,11.0
2-3601-120-6,6722,6726,4.0
2-3601-120-7,6727,6728,1.0
2-3651-121-106,6730,6732,2.0
8-12655-421-127,6731,6732,1.0
2-3600-120-4,6733,6734,1.0
2-3651-121-105,6734,6735,1.0
8-12655-421-126,6736,6737,1.0
12-19015-633-126,6740,6751,11.0
12-19015-633-127,6740,6751,11.0
1-1683-56-15,6745,6756,11.0
12-19015-633-125,6748,6751,3.0
8-12655-421-125,6749,6750,1.0
17-25010-833-104,6752,6763,11.0
12-19015-633-129,6753,6754,1.0
2-3621-120-109,6753,6754,1.0
12-19015-633-128,6756,6757,1.0
2-3621-120-107,6758,6759,1.0
0-475-15-125,6760,6771,11.0
17-25010-833-100,6761,6763,2.0
0-1415-47-29,6764,6765,1.0
2-3621-120-108,6768,6769,1.0
6-9272-309-14,6769,6780,11.0
6-9272-309-12,6770,6780,10.0
6-9272-309-13,6770,6780,10.0
17-25010-833-103,6771,6772,1.0
17-25010-833-101,6775,6776,1.0
17-25010-833-102,6777,6778,1.0
9-14635-487-126,6783,6784,1.0
9-14635-487-125,6783,6784,1.0
6-9939-331-45,6784,6785,1.0
12-18720-624-1,6786,6797,11.0
6-9272-309-11,6789,6790,1.0
12-18720-624-2,6792,6797,5.0
12-18720-624-3,6795,6797,2.0
6-9939-331-47,6797,6798,1.0
6-9939-331-46,6797,6798,1.0
12-18720-624-4,6798,6799,1.0
6-9107-303-89,6802,6803,1.0
1-1683-56-19,6802,6803,1.0
6-9107-303-88,6803,6804,1.0
5-8173-272-66,6805,6806,1.0
1-1683-56-18,6807,6808,1.0
15-22762-758-114,6811,6812,1.0
1-1683-56-17,6814,6815,1.0
15-22762-758-113,6816,6817,1.0
6-9939-331-48,6816,6817,1.0
9-14635-487-127,6819,6820,1.0
7-10521-350-107,6822,6823,1.0
7-10521-350-106,6823,6824,1.0
7-10521-350-105,6824,6825,1.0
1-1683-56-16,6826,6827,1.0
12-18721-624-5,6829,6830,1.0
7-10521-350-108,6830,6831,1.0
1-1970-65-100,6832,6843,11.0
5-8173-272-65,6833,6834,1.0
10-15835-527-125,6833,6834,1.0
1-1970-65-101,6835,6843,8.0
8-12736-424-80,6840,6841,1.0
17-25072-835-111,6841,6852,11.0
17-25072-835-112,6842,6852,10.0
17-25072-835-113,6845,6852,7.0
17-25072-835-110,6846,6852,6.0
9-14634-487-123,6854,6855,1.0
16-23820-794-4,6854,6855,1.0
17-25648-854-142,6855,6856,1.0
12-18413-613-119,6855,6866,11.0
17-26146-871-80,6857,6858,1.0
5-7534-251-22,6862,6873,11.0
12-18413-613-118,6863,6866,3.0
17-25648-854-140,6865,6866,1.0
17-25648-854-141,6866,6867,1.0
9-14634-487-124,6869,6870,1.0
5-7534-251-23,6871,6873,2.0
5-7534-251-24,6873,6874,1.0
5-7534-251-20,6874,6875,1.0
12-18634-621-24,6875,6876,1.0
5-7534-251-21,6876,6877,1.0
4-6644-221-71,6880,6881,1.0
12-18634-621-23,6885,6886,1.0
12-18634-621-22,6885,6886,1.0
4-6644-221-70,6887,6888,1.0
18-27677-922-86,6888,6889,1.0
4-6644-221-73,6890,6891,1.0
4-6644-221-72,6892,6893,1.0
5-8170-272-54,6894,6895,1.0
18-27677-922-85,6897,6898,1.0
1-1969-65-99,6897,6898,1.0
5-8172-272-63,6901,6902,1.0
5-8172-272-62,6901,6902,1.0
5-8172-272-64,6905,6906,1.0
1-1969-65-98,6905,6906,1.0
2-3386-112-130,6906,6907,1.0
5-8305-276-126,6910,6911,1.0
2-3650-121-104,6912,6913,1.0
1-1969-65-97,6916,6917,1.0
5-8305-276-127,6917,6918,1.0
1-2000-66-100,6918,6919,1.0
1-2000-66-104,6920,6921,1.0
7-11624-387-70,6923,6924,1.0
5-8305-276-125,6927,6928,1.0
1-2000-66-103,6927,6928,1.0
2-3650-121-103,6929,6930,1.0
12-18414-613-120,6930,6931,1.0
12-18414-613-121,6932,6933,1.0
12-18414-613-122,6934,6935,1.0
1-2000-66-102,6935,6936,1.0
1-2000-66-101,6937,6938,1.0
12-18543-618-16,6942,6943,1.0
17-25071-835-109,6947,6948,1.0
16-23984-799-70,6949,6950,1.0
12-18543-618-15,6949,6950,1.0
18-27889-929-99,6949,6960,11.0
18-27889-929-97,6950,6960,10.0
18-27889-929-98,6950,6960,10.0
18-26767-892-35,6952,6953,1.0
18-27889-929-96,6953,6960,7.0
18-27889-929-95,6954,6960,6.0
0-474-15-122,6962,6963,1.0
15-22321-744-6,6964,6965,1.0
3-5282-176-14,6965,6966,1.0
3-5282-176-13,6966,6967,1.0
0-474-15-121,6969,6970,1.0
15-22321-744-7,6971,6972,1.0
0-474-15-123,6972,6973,1.0
0-474-15-124,6972,6973,1.0
15-22321-744-8,6973,6974,1.0
15-22321-744-9,6978,6979,1.0
19-29047-968-36,6983,6994,11.0
6-9273-309-15,6986,6987,1.0
19-29047-968-35,6987,6994,7.0
19-29047-968-39,6987,6994,7.0
16-24131-804-55,6988,6989,1.0
19-29047-968-38,6992,6994,2.0
16-24131-804-56,6992,6993,1.0
14-20908-696-140,6993,6994,1.0
16-24131-804-57,6997,6998,1.0
19-29047-968-37,6998,6999,1.0
13-19883-662-115,7002,7013,11.0
2-4098-136-91,7002,7013,11.0
2-4098-136-90,7004,7013,9.0
2-4098-136-92,7005,7013,8.0
15-23512-783-110,7011,7022,11.0
15-22670-755-100,7016,7027,11.0
12-18752-625-10,7018,7029,11.0
15-22670-755-101,7018,7027,9.0
8-13065-435-75,7020,7031,11.0
15-22670-755-103,7024,7027,3.0
15-23512-783-111,7024,7025,1.0
15-22670-755-102,7026,7027,1.0
12-18752-625-12,7030,7031,1.0
12-18752-625-11,7031,7032,1.0
14-20871-695-108,7031,7042,11.0
5-7921-264-9,7038,7049,11.0
14-20654-688-70,7040,7051,11.0
14-20871-695-107,7042,7043,1.0
15-22670-755-104,7044,7045,1.0
9-14716-490-84,7045,7056,11.0
14-20871-695-109,7050,7051,1.0
5-7415-247-25,7051,7062,11.0
5-7415-247-27,7055,7062,7.0
5-7415-247-26,7059,7062,3.0
18-26720-890-102,7063,7074,11.0
18-26720-890-103,7064,7074,10.0
18-26720-890-101,7064,7074,10.0
5-7415-247-28,7068,7069,1.0
18-26720-890-100,7070,7074,4.0
3-4914-163-121,7072,7083,11.0
18-27031-901-9,7075,7086,11.0
3-4914-163-120,7076,7083,7.0
3-4813-160-68,7080,7091,11.0
3-4813-160-67,7086,7091,5.0
3-4813-160-69,7088,7091,3.0
12-18751-625-9,7089,7090,1.0
12-18751-625-8,7090,7091,1.0
18-26804-893-72,7092,7103,11.0
14-21788-726-44,7097,7108,11.0
14-21788-726-43,7097,7108,11.0
18-26804-893-74,7102,7103,1.0
3-4567-152-39,7108,7119,11.0
18-26804-893-71,7109,7110,1.0
18-26804-893-73,7109,7110,1.0
14-21788-726-40,7110,7111,1.0
16-23591-786-59,7115,7126,11.0
14-21788-726-42,7115,7116,1.0
14-21788-726-41,7116,7117,1.0
8-13073-435-116,7123,7134,11.0
18-27927-930-136,7124,7135,11.0
8-13073-435-115,7126,7134,8.0
16-23591-786-58,7127,7128,1.0
7-10857-361-137,7132,7143,11.0
18-27927-930-137,7134,7135,1.0
7-10857-361-138,7137,7143,6.0
18-27927-930-135,7138,7139,1.0
8-12499-416-96,7143,7154,11.0
7-10857-361-136,7148,7149,1.0
16-23591-786-57,7149,7150,1.0
7-10857-361-135,7149,7150,1.0
8-11980-399-54,7152,7163,11.0
8-11980-399-53,7157,7163,6.0
8-11981-399-57,7158,7163,5.0
8-11981-399-55,7162,7163,1.0
5-8714-290-70,7166,7177,11.0
8-12674-422-74,7169,7180,11.0
8-11981-399-56,7169,7170,1.0
5-7658-255-44,7170,7181,11.0
17-25677-855-135,7173,7174,1.0
17-25677-855-136,7175,7176,1.0
17-25677-855-137,7177,7178,1.0
19-27930-931-4,7184,7195,11.0
17-25677-855-138,7184,7185,1.0
16-23592-786-61,7188,7189,1.0
16-23592-786-60,7189,7190,1.0
19-27930-931-1,7192,7195,3.0
19-27930-931-3,7195,7196,1.0
19-27930-931-0,7195,7196,1.0
19-27930-931-2,7197,7198,1.0
9-13723-457-68,7201,7212,11.0
18-26805-893-75,7208,7209,1.0
9-13723-457-69,7208,7212,4.0
3-4467-148-139,7209,7220,11.0
18-26719-890-99,7210,7211,1.0
3-4467-148-137,7216,7220,4.0
3-4467-148-138,7217,7220,3.0
18-27926-930-134,7217,7218,1.0
11-16784-559-73,7221,7222,1.0
8-13072-435-112,7222,7223,1.0
8-13072-435-113,7224,7225,1.0
9-13723-457-67,7225,7226,1.0
8-13072-435-114,7233,7234,1.0
11-16784-559-70,7234,7235,1.0
11-16784-559-71,7234,7235,1.0
11-16784-559-72,7238,7239,1.0
5-8707-290-36,7240,7251,11.0
18-27926-930-133,7240,7241,1.0
14-21009-700-46,7241,7252,11.0
14-21009-700-45,7243,7252,9.0
8-13081-436-8,7250,7251,1.0
8-13081-436-9,7256,7257,1.0
13-19882-662-113,7257,7258,1.0
5-8707-290-35,7259,7260,1.0
13-19882-662-114,7260,7261,1.0
3-5352-178-60,7261,7272,11.0
13-19882-662-111,7265,7266,1.0
13-19882-662-112,7266,7267,1.0
18-27239-907-148,7272,7283,11.0
18-27239-907-147,7272,7283,11.0
18-27239-907-149,7278,7283,5.0
18-27883-929-69,7279,7290,11.0
18-27239-907-145,7284,7285,1.0
18-27883-929-68,7285,7290,5.0
18-27239-907-146,7286,7287,1.0
18-27883-929-67,7286,7290,4.0
17-26035-867-128,7292,7303,11.0
14-21787-726-39,7296,7297,1.0
14-20653-688-68,7299,7300,1.0
9-13652-455-14,7299,7310,11.0
14-20653-688-66,7300,7301,1.0
17-26035-867-127,7301,7303,2.0
14-20653-688-69,7304,7305,1.0
17-26035-867-129,7308,7309,1.0
17-26035-867-126,7311,7312,1.0
14-20653-688-67,7311,7312,1.0
17-26035-867-125,7317,7318,1.0
3-4444-148-23,7317,7328,11.0
14-21787-726-38,7326,7327,1.0
3-4444-148-21,7327,7328,1.0
3-4444-148-24,7329,7330,1.0
3-4444-148-20,7329,7330,1.0
2-3949-131-95,7331,7342,11.0
5-7414-247-24,7333,7334,1.0
2-3949-131-96,7335,7342,7.0
3-4444-148-22,7339,7340,1.0
7-10856-361-134,7347,7348,1.0
3-4468-148-141,7348,7349,1.0
2-3949-131-97,7348,7349,1.0
3-4468-148-140,7349,7350,1.0
14-20872-695-111,7357,7358,1.0
2-4097-136-89,7358,7359,1.0
2-4097-136-88,7359,7360,1.0
14-21789-726-45,7359,7360,1.0
3-4568-152-43,7362,7363,1.0
3-4568-152-41,7363,7364,1.0
14-20872-695-110,7366,7367,1.0
3-4568-152-40,7373,7374,1.0
3-4568-152-42,7379,7380,1.0
5-8706-290-32,7380,7381,1.0
3-5427-180-136,7387,7388,1.0
5-8706-290-34,7388,7389,1.0
3-4814-160-70,7389,7390,1.0
17-26457-881-138,7391,7402,11.0
5-8706-290-33,7393,7394,1.0
17-26457-881-137,7399,7402,3.0
17-26457-881-139,7399,7402,3.0
8-13064-435-72,7403,7404,1.0
8-13064-435-74,7405,7406,1.0
3-4814-160-71,7406,7407,1.0
17-25676-855-134,7406,7407,1.0
6-8990-299-104,7411,7422,11.0
8-13064-435-73,7412,7413,1.0
18-27534-917-120,7418,7429,11.0
6-8990-299-103,7419,7422,3.0
8-13064-435-71,7422,7423,1.0
9-13724-457-70,7422,7423,1.0
8-12499-416-95,7427,7428,1.0
9-13724-457-71,7428,7429,1.0
5-7922-264-10,7430,7431,1.0
18-27032-901-13,7434,7435,1.0
18-27032-901-10,7435,7436,1.0
18-27032-901-11,7437,7438,1.0
5-7659-255-47,7440,7441,1.0
18-27032-901-12,7443,7444,1.0
5-7659-255-48,7443,7444,1.0
3-5351-178-59,7443,7444,1.0
18-27884-929-70,7452,7453,1.0
8-12675-422-75,7452,7453,1.0
8-12675-422-76,7456,7457,1.0
18-27884-929-71,7457,7458,1.0
5-7659-255-45,7460,7461,1.0
18-27534-917-122,7465,7466,1.0
5-7922-264-13,7467,7468,1.0
5-7659-255-46,7467,7468,1.0
5-7922-264-11,7472,7473,1.0
5-7922-264-12,7475,7476,1.0
3-5351-178-57,7477,7478,1.0
18-27534-917-121,7479,7480,1.0
8-12675-422-77,7482,7483,1.0
8-12675-422-78,7482,7483,1.0
3-5351-178-58,7488,7489,1.0
3-5351-178-56,7488,7489,1.0
6-8991-299-105,7490,7491,1.0
18-27533-917-118,7492,7493,1.0
17-26458-881-141,7496,7497,1.0
6-8991-299-106,7497,7498,1.0
4-7275-242-76,7503,7514,11.0
5-8713-290-68,7505,7506,1.0
17-26458-881-140,7506,7507,1.0
4-7275-242-75,7506,7514,8.0
9-13653-455-17,7510,7511,1.0
9-13653-455-18,7512,7513,1.0
4-7275-242-79,7512,7514,2.0
5-8713-290-69,7516,7517,1.0
4-7275-242-77,7520,7521,1.0
5-8713-290-67,7520,7521,1.0
5-8713-290-66,7525,7526,1.0
9-13653-455-16,7528,7529,1.0
4-7275-242-78,7531,7532,1.0
9-13653-455-15,7534,7535,1.0
8-12498-416-94,7534,7535,1.0
8-12498-416-92,7536,7537,1.0
8-13082-436-12,7540,7541,1.0
18-27533-917-119,7546,7547,1.0
8-12498-416-93,7548,7549,1.0
8-13082-436-11,7548,7549,1.0
14-21008-700-42,7553,7554,1.0
1-1956-65-33,7554,7565,11.0
14-21008-700-43,7557,7558,1.0
14-21008-700-44,7559,7560,1.0
0-1383-46-18,7561,7572,11.0
0-1383-46-17,7562,7572,10.0
1-1956-65-34,7564,7565,1.0
0-1383-46-15,7567,7572,5.0
1-1956-65-32,7570,7571,1.0
0-1383-46-16,7576,7577,1.0
15-23511-783-108,7576,7577,1.0
15-23511-783-109,7579,7580,1.0
2-3948-131-94,7581,7582,1.0
8-13082-436-10,7584,7585,1.0
6-8991-299-107,7585,7586,1.0
15-23511-783-107,7587,7588,1.0
11-16783-559-69,7591,7592,1.0
2-3948-131-93,7591,7592,1.0
9-14717-490-87,7591,7592,1.0
9-14717-490-88,7595,7596,1.0
9-14717-490-86,7602,7603,1.0
3-4913-163-118,7604,7605,1.0
9-14717-490-85,7604,7605,1.0
0-1383-46-19,7607,7608,1.0
3-4913-163-119,7618,7619,1.0
3-4913-163-117,7619,7620,1.0
1-1957-65-35,7619,7620,1.0
1-1957-65-36,7619,7620,1.0
1-2221-74-6,7620,7631,11.0
1-2221-74-5,7622,7631,9.0
0-1275-42-78,7624,7635,11.0
0-1275-42-77,7627,7635,8.0
16-24949-831-96,7629,7640,11.0
0-1275-42-76,7630,7635,5.0
16-24949-831-95,7634,7640,6.0
4-5965-198-129,7636,7647,11.0
2-3963-132-18,7637,7648,11.0
0-1275-42-75,7638,7639,1.0
2-3963-132-19,7640,7648,8.0
0-209-6-145,7644,7655,11.0
7-11494-383-21,7648,7659,11.0
0-209-6-146,7649,7655,6.0
14-21029-700-149,7649,7650,1.0
7-11494-383-20,7650,7659,9.0
14-21029-700-148,7650,7651,1.0
13-19321-644-7,7653,7664,11.0
13-19321-644-8,7654,7664,10.0
18-26916-897-34,7656,7667,11.0
6-9630-321-4,7661,7672,11.0
8-11946-398-30,7666,7667,1.0
13-19321-644-6,7668,7669,1.0
13-19321-644-9,7668,7669,1.0
9-14442-481-60,7669,7670,1.0
10-15617-520-87,7670,7681,11.0
3-5232-174-63,7670,7681,11.0
10-15617-520-85,7673,7681,8.0
10-15617-520-86,7676,7681,5.0
3-5232-174-64,7678,7681,3.0
17-26017-867-39,7681,7692,11.0
16-24645-821-75,7686,7697,11.0
16-24645-821-76,7686,7697,11.0
3-5232-174-61,7688,7689,1.0
3-5232-174-62,7689,7690,1.0
8-11946-398-31,7690,7691,1.0
13-20125-670-128,7691,7692,1.0
2-3424-114-24,7693,7704,11.0
14-20632-687-114,7696,7697,1.0
16-24645-821-77,7696,7697,1.0
13-20125-670-127,7705,7706,1.0
13-20125-670-126,7705,7706,1.0
17-26134-871-24,7705,7716,11.0
8-11946-398-32,7707,7708,1.0
8-11946-398-33,7709,7710,1.0
14-20632-687-111,7710,7711,1.0
17-26134-871-23,7710,7716,6.0
8-11946-398-34,7711,7712,1.0
9-14468-482-40,7716,7727,11.0
14-20632-687-110,7717,7718,1.0
9-14468-482-41,7726,7727,1.0
0-1275-42-79,7727,7728,1.0
14-20632-687-113,7727,7728,1.0
